ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
1424961,OB(O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)c1ccc(cc1)NNC(=O)CN1CCN(CC(=O)O)CCCN(CC(=O)O)CCN(CC(=O)O)CCC1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a36f0>,O=C(CN1CCCNCCNCCCNCC1)NNc1ccc(C(=O)NCC(=O)N2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0740>
1424962,C[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3760>,O=C(CN1CCNCCNCCNCC1)NCC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e07b0>
1424964,OB(O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)CN1CCCN(CC(=O)O)CCN(CCCN(CC(=O)O)CC1)CC(=O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a37d0>,O=C(CN1CCCNCCNCCCNCC1)NCC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0820>
1424979,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](NC(=O)CNC(=O)CNC(=O)CN1CCCN(CC(=O)O)CCN(CC(=O)O)CCCN(CC(=O)O)CC1)C(C)C,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3840>,O=C(CNC(=O)CNC(=O)CN1CCCNCCNCCCNCC1)NCC(=O)NCC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0890>
1424982,CC(C)[C@H](C(N[C@H](C)C(N1[C@@H](B(O)O)CCC1)=O)=O)NC(CNC(CNC(CN1CCN(CC(O)=O)CCCN(CC(O)=O)CCN(CC(O)=O)CCC1)=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a38b0>,O=C(CNC(=O)CNC(=O)CN1CCCNCCNCCCNCC1)NCC(=O)NCC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0900>
1424988,CC(C)[C@@H](C(N[C@H](C)C(N(CCC1)[C@@H]1C(OC1(CN(C)C2)C2=O)OC1=O)=O)=O)NC(CNC(CNC(CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1)=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3920>,O=C(CNC(=O)CNC(=O)CN1CCNCCNCCNCC1)NCC(=O)NCC(=O)N1CCC[C@H]1C1OC(=O)C2(CNCC2=O)O1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0970>
1425004,OB(O)[C@@H]1CCCN1C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)CNC(=O)CC[C@H](N1CCN(CC(=O)O)CCN(CCN(CC(=O)O)CC1)CC(=O)O)C(=O)O)C(C)C,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3990>,O=C(CCCN1CCNCCNCCNCC1)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e09e0>
1425012,CC(C)[C@H](C(N[C@@H](C)C(N1[C@@H](B(O)O)CCC1)=O)=O)NC([C@H](C)NC(CNC(CNC(CNC(CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1)=O)=O)=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3a00>,O=C(CNC(=O)CNC(=O)CNC(=O)CN1CCNCCNCCNCC1)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0a50>
1425034,OB(O)[C@H]1CCCN1C(=O)C(C)NC(=O)c1ccc(cc1)NNC(=O)CN1CCN(CC(=O)O)CCCN(CC(=O)O)CCN(CC(=O)O)CCC1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3a70>,O=C(CN1CCCNCCNCCCNCC1)NNc1ccc(C(=O)NCC(=O)N2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0ac0>
1425064,OOC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)NCCCCCC(=O)NNc2ccc(cc2)C(=O)N[C@@H](C)C(=O)N2CCC[C@@H]2B(O)O)CC1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3ae0>,O=C(CN1CCNCCNCCNCC1)NCCCCCC(=O)NNc1ccc(C(=O)NCC(=O)N2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0b30>
1425077,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)c1ccc(cc1)NC(=O)CCNC(=O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3b50>,O=C(CN1CCNCCNCCNCC1)NCCC(=O)Nc1ccc(C(=O)NCC(=O)N2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0ba0>
1425083,OB(O)[C@H]1CCCN1C(=O)[C@H](C)NC(=O)c1ccc(NNC(=O)CCCCCNC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)C)CC2)nc1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3bc0>,O=C(CN1CCNCCNCCNCC1)NCCCCCC(=O)NNc1ccc(C(=O)NCC(=O)N2CCCC2)cn1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0c10>
1425100,C[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c(cc1)cnc1NNC(CCCCC[N+](c(cc1)c(C2(C)C)cc1S(O)(=O)=O)=C2/C=C/C(CCC/C1=C\C=C(/C2(C)C)\N(CCCCS(O)(=O)=O)c(cc3)c2cc3S(O)(=O)=O)=C/1Oc(cc1)ccc1S(O)(=O)=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3d10>,O=C(CCCCC[N+]1=C(/C=C/C2=C(Oc3ccccc3)C(=C/C=C3\Cc4ccccc4N3)CCC2)Cc2ccccc21)NNc1ccc(C(=O)NCC(=O)N2CCCC2)cn1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0c80>
1425103,C[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)NC(c(cc1)ccc1NNC(CCCCC[N+](c(cc1)c(C2(C)C)cc1S(O)(=O)=O)=C2/C=C/C(CCC/C1=C\C=C(/C2(C)C)\N(CCCCS(O)(=O)=O)c(cc3)c2cc3S(O)(=O)=O)=C/1Oc(cc1)ccc1S(O)(=O)=O)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3d80>,O=C(CCCCC[N+]1=C(/C=C/C2=C(Oc3ccccc3)C(=C/C=C3\Cc4ccccc4N3)CCC2)Cc2ccccc21)NNc1ccc(C(=O)NCC(=O)N2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0cf0>
1425107,CC(C)[C@H](C(N[C@@H](C)C(N1[C@@H](B(O)O)CCC1)=O)=O)NC(c1ccc(CNC(CN2CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC2)=O)cc1)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3df0>,O=C(CNC(=O)c1ccc(CNC(=O)CN2CCNCCNCCNCC2)cc1)NCC(=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0d60>
50068800,CC(C)(CC(Nc(cc1)ccc1-c1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3e60>,O=C(CCNCC(=O)N1CCCC1)Nc1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0dd0>
50068802,CC(C)(CC(NCCc(cc1)cc(Cl)c1Cl)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3ed0>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0e40>
50068806,CC(C)(CC(Nc(ccc(OC)c1OC)c1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a3f40>,O=C(CCNCC(=O)N1CCCC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0eb0>
50068809,CC(C)(CC(NC(C)(C)Cc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4040>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0f20>
50068810,CC(C)(CC(NCCc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a40b0>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e0f90>
50068811,CC(C)(CC(NCCc1ncccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4120>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1000>
50068812,CC(C)(CC(Nc1cc(C)c(C)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4190>,O=C(CCNCC(=O)N1CCCC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1070>
50068814,CC(C)(CC(NCCc(cc1)cc(OC)c1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4200>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e10e0>
50068816,CC(C)(CC(Nc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4270>,O=C(CCNCC(=O)N1CCCC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1150>
50068817,CC(C)(CC(Nc(cc1)ccc1F)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a42e0>,O=C(CCNCC(=O)N1CCCC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e11c0>
50068818,CC(C)(CC(Nc(cc1)cc(OC)c1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4350>,O=C(CCNCC(=O)N1CCCC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1230>
50068820,CC(C)(CC(NCc1ncccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a43c0>,O=C(CCNCC(=O)N1CCCC1)NCc1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e12a0>
50068827,CC(C)(CC(Nc(cc1)cc(F)c1F)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4430>,O=C(CCNCC(=O)N1CCCC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1310>
50068829,CC(C)(CC(Nc(cc1)ccc1OC)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a44a0>,O=C(CCNCC(=O)N1CCCC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1380>
50068832,C[C@H](CC(NC(C)(C)c1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4510>,O=C(CCNCC(=O)N1CCCC1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e13f0>
50068836,CC(C)(c1ccccc1)NC(CCNCC(N(CCC1)C1C#N)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4580>,O=C(CCNCC(=O)N1CCCC1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1460>
50068837,CC(C)(CC(NCCc1c(C(F)(F)F)cccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a45f0>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e14d0>
50068839,N#CC(CCC1)N1C(CNCCC(NCCc1ccccc1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4660>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1540>
50068841,CC(C)(CC(NCCc1cccc(C(F)(F)F)c1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a46d0>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e15b0>
50068842,CC(C)(CC(NCCc1ccc(C(F)(F)F)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4740>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1620>
50068844,CC(C)(CC(NCCc1ccc(C)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a47b0>,O=C(CCNCC(=O)N1CCCC1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1690>
50068845,CC(C)(CC(NC(C)(C)c1ccccc1)=O)NCC(N(CCC1)C1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4820>,O=C(CCNCC(=O)N1CCCC1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1700>
50068847,CC(C)(CC(NCc1ccc(C(F)(F)F)cc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4890>,O=C(CCNCC(=O)N1CCCC1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1770>
50068848,CC(C)(CC(NCc1ccccc1)=O)NCC(N(CCC1)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4900>,O=C(CCNCC(=O)N1CCCC1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e17e0>
50068849,N#CC(CCC1)N1C(CNCCC(NCc1ccccc1)=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4970>,O=C(CCNCC(=O)N1CCCC1)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1850>
50080680,CS([n]1nc(CN(C2)[C@H](C[C@@H]3N)CO[C@@H]3c(cc(cc3)F)c3F)c2c1)(=O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a49e0>,c1ccc([C@@H]2CC[C@@H](N3Cc4c[nH]nc4C3)CO2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e18c0>
50124321,CC(C)[C@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(CC(Cc(cc(cc2)F)c2F)[NH3+])=O)=O)cc1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4a50>,O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1930>
50124322,[NH3+]C(CC(N(CCC1)[C@@H]1C(NCc1ccc(C(F)(F)F)cc1)=O)=O)Cc(cccc1)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4ac0>,O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e19a0>
50124323,[NH3+]C(CC(N(CSC1)[C@@H]1C(NCc1ccc(CC(O)=O)cc1)=O)=O)Cc(cccc1)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4b30>,O=C(NCc1ccccc1)[C@@H]1CSCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1a10>
50124324,CC(C)[C@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(C(C2CCCCC2)[NH3+])=O)=O)cc1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4ba0>,O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)CC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1a80>
50124325,[NH3+]C(CC(N(CCC1)[C@@H]1C(NCc(cc1)ccc1C(O)=O)=O)=O)Cc(cc1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4c10>,O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1af0>
50124326,COC(Cc1ccc(CNC([C@H](CSC2)N2C(CC(Cc(cccc2)c2F)[NH3+])=O)=O)cc1)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4c80>,O=C(NCc1ccccc1)[C@@H]1CSCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1b60>
50124327,CC(C)[C@H](C(O)=O)Oc1ccc(CNC([C@H](CCC2)N2C(CC(Cc(c(F)c(c(F)c2F)F)c2F)[NH3+])=O)=O)cc1,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4cf0>,O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1bd0>
50124328,[NH3+]C(CC(N(CCC1)[C@@H]1C(NCCCCc1nnn[nH]1)=O)=O)Cc(cccc1)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4d60>,O=C(NCCCCc1nnn[nH]1)[C@@H]1CCCN1C(=O)CCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1c40>
50130361,CCCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)N,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4dd0>,C1CCNC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1cb0>
50130362,CC(C)[C@H](N)C(=O)N1CCC[C@@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4e40>,C1CCNC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1d20>
50130365,NCC[C@@H](C(N1[C@@H](B(O)O)CCC1)=O)N,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4eb0>,C1CCNC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1d90>
50130366,C[C@@H](B(O)O)NC([C@H](C(C)C)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4f20>,,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1e00>
50130367,CC(C)[C@@H](N)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a4f90>,C1CCNC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1e70>
50130369,C[C@H](C(N1[C@H](B(O)O)CCC1)=O)N,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5000>,C1CCNC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1ee0>
50130370,O=C(CNC1C2CC3CC(C2)CC1C3)N1CCC[C@@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5070>,O=C(CNC1C2CC3CC(C2)CC1C3)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1f50>
50130371,CC12CC3(C)CC(C)(C1)CC(NCC(=O)N1CCC[C@@H]1B(O)O)(C2)C3,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a50e0>,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e1fc0>
50130372,O=C(CNC1CC2CCCC1C2)N1CCC[C@H]1C(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5150>,O=C(CNC1CC2CCCC1C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2030>
50130373,O=C(CNC1CCCCCC1)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a51c0>,O=C(CNC1CCCCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e20a0>
50130374,OB([C@H](CCC1)N1C(CNC1CCC1)=O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5230>,O=C(CNC1CCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2110>
50130375,OB([C@H](CCC1)N1C(CNC1CCCC1)=O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a52a0>,O=C(CNC1CCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2180>
50130376,O=C(CNC1CCCCCCCCC1)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5310>,O=C(CNC1CCCCCCCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e21f0>
50130377,CN(CC(N1[C@@H](B(O)O)CCC1)=O)C1C2CC(C3)CC1CC3C2,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5380>,O=C(CNC1C2CC3CC(C2)CC1C3)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2260>
50130379,O=C(CNC1CCCCC1)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a53f0>,O=C(CNC1CCCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e22d0>
50130384,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5460>,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2340>
50130389,O=C(CNC1CCCCCCC1)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a54d0>,O=C(CNC1CCCCCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e23b0>
50130390,CCCCCC12CCC(NCC(=O)N3CCC[C@H]3B(O)O)(CC1)CC2,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5540>,O=C(CNC12CCC(CC1)CC2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2420>
50136741,N#C[C@@H](CC[C@H]1C#N)N1C(CNC(CC(C1)C2)(CC1C1)CC21O)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a55b0>,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2490>
50136742,N#C[C@@H](CC[C@H]1C#N)N1C(CNC1(C2)C(C3)CC2CC3C1)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5620>,O=C(CNC12CC3CC(CC1C3)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2500>
50136745,N#C[C@@H](CC[C@H]1C#N)N1C(CNC1(CC(C2)C3)CC3CC2C1)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5690>,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2570>
50136746,COCC1(CCCC1)NCC(N([C@H](CC1)C#N)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5700>,O=C(CNC1CCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e25e0>
50136750,CCCCOCC1(CCCC1)NCC(N([C@H](CC1)C#N)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5770>,O=C(CNC1CCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2650>
50136753,CCOCC1(CCCC1)NCC(N([C@H](CC1)C#N)[C@@H]1C#N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a57e0>,O=C(CNC1CCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e26c0>
50136782,N#C[C@@H](CC[C@H]1C#N)N1C(CNC1(CO)CCCC1)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5850>,O=C(CNC1CCCC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2730>
50139797,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a58c0>,C1CCNC1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e27a0>
50139798,NCC[C@@H](C(N1[C@H](CCC2)[C@H]2CC1)=O)N,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5930>,C1C[C@@H]2CCN[C@@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2810>
50139799,CCCC[C@@H](B(O)O)NC([C@H](CCN)N)=O,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a59a0>,,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2880>
50141578,N[C@@H](C[C@H](CC1)N2Cc3ncc(C(F)(F)F)[n]3CC2)C1c(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5a10>,c1ccc(C2CCC(N3CCn4ccnc4C3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e28f0>
50141579,N[C@@H](C[C@@H](CC1)N2Cc3nnc(C(F)(F)F)[n]3CC2)C1c(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5a80>,c1ccc(C2CCC(N3CCn4cnnc4C3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2960>
50142287,N[C@@H](C[C@H](CC1)N2Cc3nnc(C(F)(F)F)[n]3CC2)[C@H]1c(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5af0>,c1ccc([C@H]2CC[C@H](N3CCn4cnnc4C3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e29d0>
50142288,N[C@@H](C[C@H](CC1)N(C2)Cc3c2cccc3)[C@H]1c(c(F)c1)cc(F)c1F,BSITE,<rdkit.Chem.rdchem.Mol object at 0x78135c6a5b60>,c1ccc([C@H]2CC[C@H](N3Cc4ccccc4C3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x78135c6e2a40>
